t,speed,u_mag,risk
0.22807016968727112,2.5241587933914524,4.551288110791702,0.21819153434623376
0.23057644069194796,2.5402578789288612,4.5205190272698115,0.22061672801330895
0.23308271169662476,2.5562195861145955,4.4895214153363785,0.22305571872492969
0.2355889678001404,2.572044323002642,4.458297626481565,0.2255078166648429
0.2380952388048172,2.587731376488728,4.426850971482704,0.22797198049951645
0.240601509809494,2.603279912595436,4.395184959919573,0.23044737033586965
0.24310776591300964,2.618690193189729,4.3633023843341405,0.2329329292758082
0.2456140369176865,2.6339617692781188,4.331206772095968,0.23542774606104175
0.2481202930212021,2.6490936208260054,4.298900815049654,0.2379306346457058
0.2506265640258789,2.664086660093195,4.266388163554774,0.24044052197319474
0.25313282012939453,2.6789390492121554,4.233672774762092,0.2429560921020889
0.25563910603523254,2.6936516010924345,4.200756615728224,0.24547610501828762
0.25814536213874817,2.708223591748519,4.167645275262663,0.24799941369487227
0.26065161824226374,2.7226549306190586,4.134341776662386,0.2505243784010217
0.2631579041481018,2.736945165684751,4.100849177453067,0.25304972670391396
0.26566416025161743,2.7510940556369388,4.067172319106699,0.2555738430829575
0.26817041635513306,2.765101347844813,4.033315288481779,0.25809522190970097
0.270676702260971,2.7789665028299484,3.9992807862029487,0.26061221017954145
0.2731829583644867,2.7926898754834193,3.9650750195009388,0.2631229972514136
0.2756892144680023,2.806270786167022,3.930700451719555,0.26562597222499357
0.2781955003738404,2.819708826306749,3.896161932200436,0.26811925094413636
0.28070175647735596,2.8330041162920994,3.861465100674144,0.27060082406237945
0.2832080125808716,2.846156199722432,3.8266135511947192,0.2730688873967571
0.2857142984867096,2.859165414255932,3.7916119855709205,0.275521264630651
0.2882205545902252,2.872030191172181,3.756465964648395,0.27795590610329474
0.29072681069374084,2.884751440356467,3.7211794683707304,0.280370652918709
0.29323306679725647,2.897328473794101,3.685757554425384,0.2827633319998329
0.2957393527030945,2.9097616217020463,3.650205464501852,0.28513168570361186
0.2982456088066101,2.9220497910201764,3.6145296988792257,0.2874732134838699
0.30075186491012573,2.9341932178036116,3.5787349623883333,0.2897857269280653
0.30325815081596375,2.9461910749859292,3.54282534359087,0.29206667613791537
0.30576440691947937,2.9580436772191407,3.506808478881573,0.2943135754190526
0.30827066302299494,2.9697507627924082,3.4706885978641395,0.2965239079138861
0.310776948928833,2.981311937735144,3.4344725503636795,0.29869517936155615
0.31328320503234863,2.992726449229961,3.398165909109723,0.30082459033718506
0.31578946113586426,3.003994605458365,3.3617748926289353,0.30290968475214763
0.31829574704170227,3.015115949891381,3.325305635351633,0.3049477739969004
0.3208020031452179,3.0260900779974325,3.2887644619284453,0.3069360508049978
0.3233082592487335,3.036916976689866,3.252158018889837,0.308871985400433
0.32581454515457153,3.047595878240556,3.215492295164744,0.3107526863318324
0.32832080125808716,3.0581263574161004,3.1787748034656067,0.31257557299330146
0.3308270573616028,3.0685085781925423,3.1420124611437914,0.31433790450961685
0.3333333432674408,3.0787417013395295,3.1052107831774585,0.31603710961769516
0.3358395993709564,3.0888259320771465,3.06837901859074,0.31767024740262534
0.33834585547447205,3.098760298353628,3.0315228599694186,0.31923498474478457
0.34085214138031006,3.108544811512919,2.9946502767060843,0.32072859281462546
0.3433583974838257,3.118178101800845,2.9577685729205303,0.3221485416928831
0.34586465358734125,3.1276614581853215,2.920885360084126,0.3234923745727309
0.34837093949317927,3.1369933125784937,2.8840085135085864,0.32475761162596756
0.35087719559669495,3.146173153234705,2.847145925769764,0.3259419847904983
0.35338345170021057,3.155200470588922,2.810305466614899,0.32704320564282563
0.35588970780372614,3.1640756452662013,2.773495678245127,0.32805910535490707
0.3583959937095642,3.172797650444832,2.736723968132013,0.3289876461544149
0.36090224981307983,3.1813661098482853,2.70000059940616,0.32982686524847016
0.36340850591659546,3.189780159758853,2.663332923687277,0.33057500658315053
0.3659147918224335,3.1980394452362866,2.6267298478161227,0.33123031714735035
0.36842104792594904,3.2061436513262525,2.5902002430940834,0.33179124380935976
0.3709273040294647,3.214092003827088,2.5537543098529683,0.3322564320614577
0.37343358993530273,3.2218846930586347,2.5173996000533174,0.3326246340060017
0.3759398460388184,3.229519608204939,2.4811471415981,0.3328948015701713
0.378446102142334,3.236997633787714,2.445006598588701,0.3330659916037065
0.380952388048172,3.2443174366089194,2.4089865708498235,0.33313742975564453
0.3834586441516876,3.251479112971301,2.3730982367035387,0.3331086827921166
0.3859649002552032,3.2584811600499126,2.337352408566993,0.3329792523203363
0.38847118616104126,3.26532360262542,2.301758814321169,0.33274915157037155
0.3909774422645569,3.2720053818468418,2.26632829434057,0.33241820265126015
0.39348369836807245,3.278526338275078,2.231072943423049,0.3319867937685029
0.39598998427391047,3.2848858924765025,2.1960030672897783,0.33145523239557234
0.3984962403774261,3.2910829296678417,2.161131953232953,0.3308241708752653
0.4010024964809418,3.2971172349187596,2.1264703189053997,0.3300944800996122
0.4035087823867798,3.302987741219394,2.0920312873403653,0.3292670430608333
0.40601503849029535,3.308694171203745,2.057827608738736,0.32834316013509635
0.40852129459381104,3.3142358862918986,2.0238730484299774,0.32732424270312815
0.41102758049964894,3.3196118158814514,1.9901804150071285,0.3262118377915276
0.41353383660316473,3.3248220581536274,1.9567650938971581,0.32500774136695176
0.41604009270668024,3.329865263466947,1.9236413864418243,0.3237138456998134
0.4185463488101959,3.334741117819572,1.89082428901278,0.3223323313332274
0.42105263471603394,3.3394488567358276,1.8583299944888128,0.32086538913833745
0.4235588908195496,3.343987887590852,1.8261754403978123,0.3193155556216983
0.4260651469230652,3.348357827265083,1.7943777989953156,0.3176854134047039
0.4285714328289032,3.352557866030624,1.7629546297162766,0.3159773808082852
0.4310776889324188,3.3565868759885165,1.731925091130071,0.31419469692123747
0.4335839450359344,3.360445062660652,1.7013090309553511,0.3123402599724402
0.43609023094177246,3.3641311395726596,1.671126958296766,0.3104167740625849
0.4385964870452881,3.367645311742926,1.6413998138179726,0.30842784274125284
0.44110274314880366,3.370986295626483,1.6121509312742148,0.3063763995615078
0.44360902905464167,3.374153713818597,1.5834027941059072,0.3042658911260214
0.4461152851581573,3.377146764662564,1.5551807420153936,0.30209972518453293
0.448621541261673,3.3799651762593506,1.5275109968431937,0.29988124951121864
0.451127827167511,3.382608372094424,1.5004190449986,0.2976137978169752
0.45363408327102656,3.385075763035447,1.4739345266742094,0.2953010754297312
0.45614033937454224,3.3873668751595036,1.4480857801407836,0.2929464846251251
0.45864662528038014,3.3894812287581755,1.4229038966332663,0.2905534868863518
0.46115288138389593,3.391418150352696,1.3984203404954985,0.2881257557797769
0.46365913748741144,3.3931774308252125,1.3746690103567942,0.28566646041736915
0.4661654233932495,3.39475855997537,1.3516834819790295,0.2831792605312662
0.46867167949676514,3.396161220688176,1.3294991326454833,0.28066749406969244
0.4711779356002808,3.3973845423312,1.3081529134888026,0.27813463144365985
0.4736842215061188,3.3984286453112973,1.2876816254206374,0.27558382824519156
0.4761904776096344,3.399292584302999,1.268123872784561,0.2730185970276362
0.47869673371315,3.3999767199280955,1.2495182888506253,0.2704417447553378
0.481203019618988,3.400480603913082,1.2319035010910373,0.2678566594996947
0.48370927572250366,3.400803661384199,1.2153196024619681,0.26526619859678147
0.4862155318260193,3.400945673560452,1.1998046595623515,0.26267342901094914
0.48872178792953486,3.400906199742015,1.1853977893834466,0.26008119032420646
0.49122807383537287,3.400685221031577,1.1721352619307543,0.25749210315325044
0.4937343299388885,3.4002827203044004,1.1600551313333702,0.25490891297057927
0.4962405860424042,3.3996986822508326,1.149190329906958,0.2523340931828877
0.4987468719482422,3.3989323733642838,1.1395734421283779,0.2497701446418544
0.5012531280517578,3.3979842734029404,1.1312340059963495,0.24721933982029293
0.5037593841552734,3.3968536181080706,1.124198472837649,0.24468395909592255
0.5062656402587891,3.395540969848641,1.1184897398984999,0.2421661276550893
0.5087719559669496,3.394045849923426,1.1141268698787137,0.239667755875324
0.5112782120704651,3.39236902976916,1.1111248050530427,0.2371907387602633
0.5137844681739807,3.3905096764756846,1.109493928139968,0.2347369685136591
0.5162907242774963,3.388468297328197,1.1092394988503052,0.23230783324239782
0.518796980381012,3.386244658587078,1.1103624185510577,0.22990526746634904
0.5213032364845276,3.3838394420058027,1.1128593931262694,0.22753041685561867
0.523809552192688,3.381252151663051,1.1167209399958002,0.22518464164167779
0.5263158082962036,3.3784839745351687,1.121934406024086,0.22286934644722173
0.5288220643997192,3.3755343535321862,1.1284816430152822,0.22058546760457193
0.5313283205032349,3.372403176056992,1.136340838886308,0.21833429246601105
0.5338345766067505,3.3690915672872954,1.145487074929241,0.21611647346033364
0.5363408327102661,3.3655994734873658,1.1558906645383367,0.21393295816498364
0.5388471484184265,3.36192727908117,1.1675207698713177,0.211784456591776
0.541353404521942,3.358075716390668,1.1803418141649098,0.2096717406143179
0.5438596606254578,3.354044523665861,1.1943182466265725,0.2075952817574685
0.5463659167289734,3.349834778432151,1.2094120094529173,0.2055555067404455
0.548872172832489,3.3454469535092586,1.225583670670613,0.2035529893101493
0.5513784289360046,3.340880850605593,1.2427934971891073,0.20158798072692705
0.5538846850395203,3.336137982670158,1.2610007544056923,0.19966071821435324
0.5563910007476808,3.3312180389052073,1.2801654831606968,0.19777128736708796
0.5588972568511963,3.3261223395515995,1.3002464939197715,0.1959199853364026
0.5614035129547119,3.3208509125766033,1.321203907100421,0.1941068048361773
0.5639097690582275,3.315405003835923,1.342997804887279,0.19233174984760978
0.5664160251617432,3.3097852240476144,1.3655907863880394,0.19059473005983973
0.5689222812652588,3.3039919311465438,1.3889444520788385,0.18889555654481693
0.5714285969734192,3.2980263660957965,1.4130221171615696,0.18723412644590473
0.5739348530769348,3.291889044637484,1.4377876155496747,0.18561020902388914
0.5764411091804504,3.285580737633585,1.4632066554229666,0.18402353429395607
0.5789473652839661,3.2791028335961623,1.4892468941133987,0.18247388905217193
0.5814536213874817,3.2724553123892974,1.5158746304259323,0.1809607891142335
0.5839598774909973,3.2656399127806948,1.5430600634514366,0.17948387854608963
0.5864661931991577,3.258657000847749,1.570774093863014,0.17804267071061725
0.5889724493026732,3.2515078790740635,1.5989864051889255,0.17663676877402412
0.591478705406189,3.244194095231169,1.6276700605345757,0.17526577209279282
0.5939849615097046,3.236715950941904,1.6567991488389622,0.17392894302904702
0.5964912176132202,3.2290741761952866,1.6863486977048536,0.17262579374045958
0.5989974737167358,3.2212709472277807,1.7162938581438834,0.17135586457558058
0.6015037894248961,3.213306464449879,1.7466121312399818,0.1701184676179213
0.6040100455284119,3.2051823562700332,1.7772795269366963,0.1689129088835775
0.6065163016319275,3.1968995803548017,1.8082753472543585,0.16773870446742065
0.6090225577354431,3.1884592818103816,1.8395803490165181,0.16659520374648917
0.6115288138389587,3.1798626565994303,1.8711726072577617,0.1654814698990862
0.6140350699424744,3.1711113584122748,1.9030339849706746,0.1643970731413422
0.61654132604599,3.1622060939238272,1.935145939048566,0.16334118964317604
0.6190476417541504,3.15314842051751,1.9674913109568417,0.16231313208305273
0.621553897857666,3.143939683087135,2.0000521513344682,0.1613122121570247
0.6240601539611816,3.134581081875491,2.032811856939859,0.16033750244775083
0.6265664100646973,3.1250743944162016,2.065755095730322,0.15938852307329202
0.6290726661682129,3.115420204681862,2.0988667418128975,0.15846426159840163
0.6315789222717285,3.1056202629529173,2.1321305930167544,0.15756405925492653
0.6340852379798889,3.0956756547960236,2.1655345652605815,0.1566873424949679
0.6365914940834044,3.0855881676109127,2.1990626936525026,0.15583295439939895
0.6390977501869202,3.0753591931750526,2.2327023788924234,0.15500043137993993
0.6416040062904358,3.064990429583115,2.2664398506212615,0.15418894261023924
0.6441102623939513,3.0544827771023506,2.3002632617435683,0.15339758333190204
0.646616518497467,3.0438383161253966,2.3341602463898896,0.15262571071300918
0.6491228342056273,3.033057581612894,2.3681193870023622,0.1518724648426578
0.6516290903091431,3.0221425026746727,2.4021283642060074,0.15113702696022593
0.6541353464126587,3.011095043344616,2.4361760221589455,0.15041883531686442
0.6566416025161743,2.9999161252324824,2.4702520670769608,0.14971687937750225
0.6591478586196899,2.9886075489860637,2.504346186128046,0.14903055108092872
0.6616541147232056,2.9771702986523096,2.5384478274910354,0.1483591032756519
0.664160430431366,2.965606430028827,2.572547592670463,0.14770171826230583
0.6666666865348816,2.9539174588824313,2.606635560662238,0.14705756189036756
0.6691729426383972,2.9421047121499355,2.640702269766415,0.14642600052440452
0.6716791987419128,2.930169544225005,2.67473914313023,0.14580644014670796
0.6741854548454285,2.9181140709126456,2.7087371614906783,0.1451978686849896
0.6766917109489441,2.9059393666374587,2.7426887701543325,0.14459985980364584
0.6791980266571045,2.8936460080858306,2.7765855488636517,0.14401152842836065
0.6817042827606201,2.88123723946876,2.810419700457636,0.1434323199937046
0.6842105388641356,2.868713618556715,2.8441825221150046,0.1428614221499338
0.6867167949676514,2.856076600543372,2.8778685377451634,0.14229824369723865
0.689223051071167,2.8433279016360826,2.9114690815897615,0.14174216189285968
0.6917293071746825,2.8304695615066957,2.9449777965877053,0.14119245684519846
0.6942355632781982,2.8175011375634904,2.978388780633416,0.14064860323621486
0.6967418789863585,2.8044258976987013,3.011696061451518,0.14010994146426828
0.6992481350898743,2.7912451286231263,3.0448922055422947,0.1395759393482486
0.7017543911933899,2.7779596353888225,3.0779712527856433,0.1390460089526136
0.7042606472969055,2.764570407823177,3.110928639474489,0.13851954047883233
0.7067669034004211,2.7510800157480446,3.143757955273596,0.1379959557271047
0.7092731595039368,2.7374891210146615,3.17645539257717,0.13747489567919044
0.7117794752120972,2.723798487449726,3.209015930528214,0.1369558519469417
0.7142857313156128,2.710011078400639,3.2414321382336992,0.1364380955676856
0.7167919874191284,2.696126652898928,3.2737022046841244,0.1359213445768862
0.719298243522644,2.6821470383368258,3.3058200838777188,0.13540515158937644
0.7218044996261597,2.6680737158961043,3.3377829249154853,0.13488925556550818
0.7243107557296754,2.653907570202754,3.369585393337678,0.13437268934002913
0.7268170714378357,2.6396492600464865,3.4012250836622266,0.13385578903782586
0.7293233275413513,2.6253014601848554,3.4326971904300696,0.13333762911939875
0.7318295836448668,2.6108643067217336,3.4639983680887996,0.13281817511182104
0.7343358397483826,2.5963391295101075,3.495125609766114,0.13229684712448997
0.7368420958518982,2.58172718396074,3.5260747428727037,0.13177374721435048
0.7393483519554137,2.567028554413103,3.556844679923887,0.13124810536691475
0.7418546676635742,2.5522447031759072,3.5874311386255657,0.1307200800617861
0.7443609237670897,2.5373777055696296,3.6178322434130843,0.13018901130992638
0.7468671798706055,2.52242770600792,3.6480435212501967,0.12965513038673174
0.7493734359741211,2.507395539827713,3.6780639669075854,0.12911785019496727
0.7518796920776366,2.4922819262398055,3.70789119036416,0.12857707287705616
0.7543859481811523,2.477088617895802,3.737522508359852,0.12803290241225973
0.7568922042846679,2.4618154487447055,3.766956034850588,0.12748475012455537
0.7593985199928284,2.4464627408323736,3.7961903074098347,0.12693291489631983
0.761904776096344,2.4310327796000735,3.825222638999945,0.12637698519661297
0.7644110321998595,2.415526227251784,3.854050491967671,0.1258170093097444
0.7669172883033752,2.399942408873941,3.882673266289008,0.12525285844239115
0.7694235444068909,2.3842830614411965,3.9110887506457193,0.1246845868328449
0.7719298005104066,2.3685476094551174,3.9392964017367738,0.1241119942740289
0.7744361162185669,2.352737767042468,3.9672935567162324,0.12353497432875626
0.7769423723220825,2.3368544233651014,3.9950780419909218,0.12295390699116995
0.779448628425598,2.320897196992323,4.022650158783648,0.12236852508796159
0.7819548845291138,2.304866696851198,4.050008066209525,0.12177889984950603
0.7844611406326294,2.2887636247296275,4.077150301673884,0.12118491978537382
0.7869673967361449,2.2725881941373745,4.104074973674628,0.12058697973959319
0.7894737124443054,2.2563403641563657,4.130782759579112,0.11998482351592972
0.7919799685478209,2.240021181629534,4.1572700395171855,0.1193787390073206
0.7944862246513367,2.223631581305339,4.183537190051784,0.1187687147684583
0.7969924807548523,2.2071705388338105,4.209582558254583,0.11815489619556416
0.7994987368583678,2.1906397058353178,4.235405786782558,0.11753725552761729
0.8020049929618835,2.174037685123488,4.261005846236876,0.11691608937549637
0.8045113086700438,2.1573650345338797,4.28638088173399,0.1162913719010552
0.8070175647735596,2.1406233695744135,4.311530711700001,0.11566330876801273
0.8095238208770752,2.1238119533818915,4.336453478336227,0.11503209876251504
0.8120300769805907,2.106930784877843,4.361149934435888,0.1143978658697662
0.8145363330841064,2.0899799301061703,4.385617566970984,0.11376072699965226
0.8170425891876221,2.0729605355054863,4.409855678382861,0.11312086855933731
0.8195488452911378,2.055871266661683,4.433863079654752,0.11247854656208175
0.8220551609992981,2.0387123477530618,4.457641407720952,0.1118337945320215
0.8245614171028137,2.0214852117225375,4.481186316018162,0.11118678461393482
0.8270676732063292,2.0041889613455184,4.504498268068321,0.11053789799498552
0.829573929309845,1.9868234670661797,4.527577326348928,0.1098871547626089
0.8320801854133606,1.969389329105144,4.5504213761308625,0.10923471330872651
0.8345864415168761,1.9518857677929062,4.573030386360595,0.10858086345426239
0.8370927572250366,1.9343128085616716,4.595404560795844,0.1079258175456344
0.8395990133285521,1.9166718378374685,4.617540229484902,0.10726965195353187
0.8421052694320679,1.8989619593872098,4.639437899640315,0.1066127012209588
0.8446115255355835,1.8811826958487483,4.661096795714776,0.10595509336930173
0.847117781639099,1.8633347051465778,4.682516221398203,0.10529695416016654
0.8496240377426147,1.845417639295706,4.703695801655615,0.10463859709817461
0.852130353450775,1.827430999902767,4.724633655864663,0.10398020024718946
0.8546366095542908,1.8093763128120945,4.7453299902832375,0.10332180907541895
0.8571428656578064,1.791252061787181,4.765783073353327,0.10266371357348443
0.8596491217613219,1.7730592927050446,4.785992733374638,0.10200626665162424
0.8621553778648376,1.7547965521225,4.805957665793494,0.10134942740369145
0.8646616339683533,1.7364657404698665,4.8256780707203255,0.10069341270483899
0.8671679496765136,1.7180653433476982,4.845152788135298,0.10003854114536587
0.8696742057800293,1.6995961562839155,4.8643805811728935,0.09938483752766697
0.8721804618835449,1.6810583631396474,4.883361260211609,0.09873254333235433
0.8746867179870604,1.662451411851988,4.902093239457318,0.09808196873320248
0.8771929740905762,1.6437761775556312,4.920577986287942,0.09743299733066185
0.8796992301940918,1.6250313525163598,4.938811790829709,0.0967860311599685
0.8822054862976073,1.6062188066700152,4.9567965311457565,0.09614112378448769
0.8847118020057678,1.5873370931183282,4.974531815146009,0.09549843570889985
0.8872180581092833,1.568387254873666,4.992014780877485,0.09485813199908152
0.8897243142127991,1.5493697678840173,5.009246509022102,0.09422035765214246
0.8922305703163147,1.5302842598962525,5.026225673835969,0.09358537070620368
0.8947368264198302,1.5111309536207123,5.042951866552304,0.09295319738851973
0.897243082523346,1.491909724255166,5.059426103897138,0.09232392154225941
0.8997493982315062,1.472621489312293,5.075648385268592,0.09169783322178397
0.9022556543350221,1.4532663884638544,5.091615226246172,0.09107490819970449
0.9047619104385377,1.4338447485108892,5.107328148133884,0.09045546997185507
0.9072681665420531,1.4143569723673033,5.122787470408278,0.0898394291205557
0.9097744226455688,1.3948029142764937,5.137990992193814,0.08922700511633917
0.9122806787490845,1.3751833647703073,5.152942172033599,0.08861819690759833
0.9147869944572448,1.355498405857314,5.167637871229234,0.08801335894546009
0.9172932505607605,1.335749638302401,5.182079327332395,0.08741236018619769
0.919799506664276,1.3159364225423507,5.196266826475049,0.08681537442859567
0.9223057627677916,1.296059301503023,5.21019886891067,0.08622251859232138
0.9248120188713072,1.2761201092808807,5.2238777521394955,0.08563385601455092
0.9273182749748229,1.2561179560720896,5.237301938119663,0.08504948856663441
0.9298245906829834,1.2360536933972002,5.250473342251774,0.08446943952800388
0.932330846786499,1.2159291086184996,5.263391830397397,0.08389384520359723
0.9348371028900145,1.1957439216789296,5.27605587176026,0.08332282894602298
0.9373433589935303,1.1754990812439898,5.288469604132417,0.08275631623413894
0.9398496150970459,1.1551950688471722,5.300630177537309,0.082194517507208
0.9423558712005616,1.1348341024903659,5.31254058903857,0.08163736920157774
0.9448621273040771,1.1144157033521411,5.324201190129754,0.08108506171474641
0.9473684430122375,1.0939400297492528,5.335612043761635,0.08053752755950716
0.9498746991157533,1.073409854484664,5.346774878566613,0.07999485848003839
0.9523809552192689,1.0528252151376425,5.357690580967452,0.07945707939280794
0.9548872113227843,1.0321881739419807,5.368359810368951,0.07892424977043956
0.9573934674263,1.0114976407596643,5.3787840013911445,0.07839639916729205
0.9598997235298157,0.9907564791607746,5.388964630441918,0.07787363700347433
0.962406039237976,0.9699649134955645,5.398903949174661,0.0773558720755363
0.9649122953414917,0.9491248956241063,5.408602511320182,0.0768432328006324
0.9674185514450072,0.9282374075848862,5.418059930932643,0.07633565344964079
0.9699248075485228,0.9073031033778021,5.427282059123015,0.07583323459878012
0.9724310636520384,0.8863237320478342,5.436266685232787,0.07533594681703562
0.9749373197555541,0.8653000888790229,5.445018478446912,0.07484381974591489
0.9774436354637146,0.8442339672287632,5.453538534351488,0.07435684335636349
0.9799498915672302,0.8231275581023029,5.46182770109343,0.07387509674190401
0.9824561476707457,0.801981330809766,5.469889062897683,0.07339849898257277
0.9849624037742615,0.7807970984291838,5.477726257750967,0.07292710920431318
0.9874686598777771,0.7595757275609125,5.485338272797484,0.0724609230119195
0.9899749159812928,0.738319379648399,5.49273139155198,0.0719999126751847
0.9924812316894531,0.7170293107326108,5.499905276404584,0.07154401436530859
0.9949874877929688,0.6957070791141547,5.506864230980253,0.07109340704672582
0.9974937438964845,0.6743555248104616,5.5136100409920035,0.0706478869554945
1.0,0.6529750292768809,5.520144494164628,0.07020756020347593
